;"Generated by FINAN XBRL Taxonomy Viewer v4.4.1"
;"Taxonomy: BT20163(BankRptKredietMicroFunctioneel2015)"

"Sort";"ID";"Level";"Label en";"Label nl";"PreferredLabelRole";"ElementName";"NamespaceAlias";"FinanVarName";"Url";"SubstitutionGroup";"UseCount";"IsTuple";"IsTupleKey";"IsInThisTuple";"TupleDepth";"TupleInstanceOrder";"MinTupleInstances";"MaxTupleInstances";"ElementType";"ShortElementType";"BaseType";"DataType (FMT4)";"InputRequired";"Pattern";"Enumeration";"FractionDigits";"TotalDigits";"Length";"MinLength";"MaxLength";"MinInclusive";"MaxInclusive";"MinExclusive";"MaxExclusive";"PeriodType";"Balance";"Abstract";"Nillable";"Documentation en";"Documentation nl";"Ddef.Guidance en";"Ddef.Guidance nl";"References"
261;"bank-cd:IdentificationNumberPayables";4;"         Identification number payables";"         Identificatienummer";"http://www.xbrl.org/2003/role/terseLabel";"IdentificationNumberPayables";"bank-cd";"IdentificationNumberPayables";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-common-data#IdentificationNumberPayables";"xbrli:item";4;0;0;"bank-tuples:SubordinatedLoansSpecification";"1";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"String";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Identificatienummer van de kort- of langlopende schuld. Indien het een verplichting aan een rechtspersoon betreft wordt het KvK-nummer gebruikt.";"";"Identificatienummer van de kort- of langlopende schuld. Indien het een verplichting aan een rechtspersoon betreft, wordt het KvK-nummer gebruikt.";""
262;"bank-cd:NameCounterpartyPayables";4;"         Name counterparty payables";"         Naam tegenpartij";"http://www.xbrl.org/2003/role/terseLabel";"NameCounterpartyPayables";"bank-cd";"NameCounterpartyPayables";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-common-data#NameCounterpartyPayables";"xbrli:item";4;0;0;"bank-tuples:SubordinatedLoansSpecification";"1";"1";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"String";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"De naam van de tegenpartij van de schuld / verplichting. In het geval het een schuld aan een kredietinstelling betreft, is dit altijd de naam van de desbetreffende bank.";"";"De naam van de tegenpartij van de schuld / verplichting. In het geval het een schuld aan een kredietinstelling betreft, is dit altijd de naam van de desbetreffende bank.";""
263;"bank-cd:FamilyFriendsOthersSubordinatedLoansIndicator";4;"         Family, friends and others indicator Y/N";"         Indicatie familie, vrienden of anderen J/N";"http://www.xbrl.org/2003/role/terseLabel";"FamilyFriendsOthersSubordinatedLoansIndicator";"bank-cd";"FamilyFriendsOthersSubordinatedLoansIndicator";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-common-data#FamilyFriendsOthersSubordinatedLoansIndicator";"xbrli:item";2;0;0;"bank-tuples:SubordinatedLoansSpecification";"1";"2";"0";"0";"xbrli:booleanItemType";"boolean";"xbrli:booleanItemType";"Boolean";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Indicatie dat sprake is van een achtergestelde schuld aan familie, vrienden of andere personen. Indien dergelijke schuld dan dient J (true) te worden ingevuld, zo niet dan N (false).";"";"Deze indicator geeft aan of de achtergestelde schuld een lening betreft van een familielid, vriend(en) of andere personen. Indien sprake is van een lening door familie, vrienden of andere personen dan dient hier een J te worden ingevuld.";""
264;"bank:BalanceSheetValuePayables";4;"         Balance sheet value payables";"         Boekwaarde";"http://www.xbrl.org/2003/role/terseLabel";"BalanceSheetValuePayables";"bank";"BalanceSheetValuePayables";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank#BalanceSheetValuePayables";"xbrli:item";4;0;0;"bank-tuples:SubordinatedLoansSpecification";"1";"3";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"1";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Credit";0;0;"";"Boekwaarde van de schuld /verplichting.";"";"De boekwaarde waartegen de schuld/lening op de balans van de onderneming staat.";""
265;"bank:CapitalSumBorrowingArrangements";4;"         Capital sum borrowing arrangements";"         Hoofdsom";"http://www.xbrl.org/2003/role/terseLabel";"CapitalSumBorrowingArrangements";"bank";"CapitalSumBorrowingArrangements";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank#CapitalSumBorrowingArrangements";"xbrli:item";4;0;0;"bank-tuples:SubordinatedLoansSpecification";"1";"4";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Credit";0;0;"";"Hoofdsom van de financiëring.";"";"De hoogte van de lening, exclusief de rente.";""
266;"bank:NominalCreditLimit";4;"         Nominal credit limit";"         Nominale kredietlimiet";"http://www.xbrl.org/2003/role/terseLabel";"NominalCreditLimit";"bank";"NominalCreditLimit";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank#NominalCreditLimit";"xbrli:item";2;0;0;"bank-tuples:SubordinatedLoansSpecification";"1";"5";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Credit";0;0;"";"De nominale kredietlimiet per balansdatum van de schuld / verplichting.";"";"De kredietlimiet zoals deze in het contract met de kredietverlener vermeld staat.";""
267;"bank:AdditionalCreditLimit";4;"         Additional credit limit";"         Aanvullende kredietlimiet";"http://www.xbrl.org/2003/role/terseLabel";"AdditionalCreditLimit";"bank";"AdditionalCreditLimit";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank#AdditionalCreditLimit";"xbrli:item";2;0;0;"bank-tuples:SubordinatedLoansSpecification";"1";"6";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Credit";0;0;"";"De extra aanvulling op de nominale kredietlimiet (bv een seizoenskrediet) van de schuld / verplichting.";"";"De extra aanvulling op de hoogte van de nominale kredietlimiet (bv een seizoenskrediet) van de schuld / verplichting.";""
268;"bank:RedemptionYearlyPayables";4;"         Redemption yearly payables";"         Aflossing (bedrag p.j.)";"http://www.xbrl.org/2003/role/terseLabel";"RedemptionYearlyPayables";"bank";"RedemptionYearlyPayables";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank#RedemptionYearlyPayables";"xbrli:item";4;0;0;"bank-tuples:SubordinatedLoansSpecification";"1";"7";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"None";0;0;"";"Bedrag van aflossing per jaar van de schuld / verplichting.";"";"Bedrag dat in het boekjaar is afgelost op de lopende schuld of verplichting.";""
269;"bank-cd:InterestRatePayablesIndicator";4;"         Interest rate payables indicator";"         Rentepercentage J/N";"http://www.xbrl.org/2003/role/terseLabel";"InterestRatePayablesIndicator";"bank-cd";"InterestRatePayablesIndicator";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-common-data#InterestRatePayablesIndicator";"xbrli:item";4;0;0;"bank-tuples:SubordinatedLoansSpecification";"1";"8";"0";"0";"xbrli:booleanItemType";"boolean";"xbrli:booleanItemType";"Boolean";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Indicatie dat sprake is van betaling van rente op de schuld / verplichting J/N.";"";"Rentevoet J/N schuld";""
270;"bank-cd:InterestRateYearlyPayablesPercentage";4;"         Interest rate yearly payables percentage";"         Rentepercentage";"http://www.xbrl.org/2003/role/terseLabel";"InterestRateYearlyPayablesPercentage";"bank-cd";"InterestRateYearlyPayablesPercentage";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-common-data#InterestRateYearlyPayablesPercentage";"xbrli:item";4;0;0;"bank-tuples:SubordinatedLoansSpecification";"1";"9";"0";"0";"num:percentItemType";"percent";"xbrli:pureItemType";"Number";"0";"";"";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"Het nominaal rentepercentage per jaar.";"";"Het rentevoet percentage per jaar.";""
271;"bank-cd:FixedMaturityPayablesIndicator";4;"         Fixed maturity payables indicator";"         Vaste looptijd J/N";"http://www.xbrl.org/2003/role/terseLabel";"FixedMaturityPayablesIndicator";"bank-cd";"FixedMaturityPayablesIndicator";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-common-data#FixedMaturityPayablesIndicator";"xbrli:item";4;0;0;"bank-tuples:SubordinatedLoansSpecification";"1";"10";"0";"0";"xbrli:booleanItemType";"boolean";"xbrli:booleanItemType";"Boolean";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Indicatie dat de schuld / verplichting een gedefinieerde of onbepaalde looptijd kent (J/N).";"";"Geeft aan dat de schuld / verplichting een gedefinieerde of onbepaalde looptijd kent (J/N).";""
272;"bank-cd:OriginalMaturityInMonthsBorrowingArrangements";4;"         Original maturity in months borrowing arrangements";"         Oorspronkelijke looptijd (in mnd)";"http://www.xbrl.org/2003/role/terseLabel";"OriginalMaturityInMonthsBorrowingArrangements";"bank-cd";"OriginalMaturityInMonthsBorrowingArrangements";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-common-data#OriginalMaturityInMonthsBorrowingArrangements";"xbrli:item";4;0;0;"bank-tuples:SubordinatedLoansSpecification";"1";"11";"0";"0";"xbrli:integerItemType";"integer";"xbrli:integerItemType";"Number";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Oorspronkelijke looptijd in maanden van de verplichtingen.";"";"Oorspronkelijke looptijd in maanden van de verplichtingen.";""
273;"bank-cd:SecurityPayables";4;"         Security payables";"         Zekerheid J/N";"http://www.xbrl.org/2003/role/terseLabel";"SecurityPayables";"bank-cd";"SecurityPayables";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-common-data#SecurityPayables";"xbrli:item";4;0;0;"bank-tuples:SubordinatedLoansSpecification";"1";"12";"0";"0";"xbrli:booleanItemType";"boolean";"xbrli:booleanItemType";"Boolean";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Zekerheid verschaft (J/N) op de schuld / verplichting.";"";"Zekerheid verschaft (J/N) op de schuld / verplichting.";""
274;"bank-tuples:BankOverdraftsSpecification";3;"      Bank overdrafts specification";"      Schulden aan kredietinstellingen";"";"BankOverdraftsSpecification";"bank-tuples";"BankOverdraftsSpecification";"https://www.sbrbanken.nl/BT2016/domein/bank/tuples/bank-tuples#BankOverdraftsSpecification";"xbrli:tuple";1;1;0;;"0";"0";"0";"-1";"";"";"";"Abstract";"0";;;;;;;;;;;;"Other";"None";0;0;"";"De specificatie van de (langlopende en kortlopende) schulden aan kredietinstellingen.";"";"";""
275;"bank-cd:IdentificationNumberPayables";4;"         Identification number payables";"         Identificatienummer";"http://www.xbrl.org/2003/role/terseLabel";"IdentificationNumberPayables";"bank-cd";"IdentificationNumberPayables";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-common-data#IdentificationNumberPayables";"xbrli:item";4;0;0;"bank-tuples:BankOverdraftsSpecification";"1";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"String";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Identificatienummer van de kort- of langlopende schuld. Indien het een verplichting aan een rechtspersoon betreft wordt het KvK-nummer gebruikt.";"";"Identificatienummer van de kort- of langlopende schuld. Indien het een verplichting aan een rechtspersoon betreft, wordt het KvK-nummer gebruikt.";""
276;"bank-cd:NameCounterpartyPayables";4;"         Name counterparty payables";"         Naam tegenpartij";"http://www.xbrl.org/2003/role/terseLabel";"NameCounterpartyPayables";"bank-cd";"NameCounterpartyPayables";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-common-data#NameCounterpartyPayables";"xbrli:item";4;0;0;"bank-tuples:BankOverdraftsSpecification";"1";"1";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"String";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"De naam van de tegenpartij van de schuld / verplichting. In het geval het een schuld aan een kredietinstelling betreft, is dit altijd de naam van de desbetreffende bank.";"";"De naam van de tegenpartij van de schuld / verplichting. In het geval het een schuld aan een kredietinstelling betreft, is dit altijd de naam van de desbetreffende bank.";""
277;"bank:BalanceSheetValuePayables";4;"         Balance sheet value payables";"         Boekwaarde";"http://www.xbrl.org/2003/role/terseLabel";"BalanceSheetValuePayables";"bank";"BalanceSheetValuePayables";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank#BalanceSheetValuePayables";"xbrli:item";4;0;0;"bank-tuples:BankOverdraftsSpecification";"1";"2";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"1";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Credit";0;0;"";"Boekwaarde van de schuld /verplichting.";"";"De boekwaarde waartegen de schuld/lening op de balans van de onderneming staat.";""
278;"bank:CapitalSumBorrowingArrangements";4;"         Capital sum borrowing arrangements";"         Hoofdsom";"http://www.xbrl.org/2003/role/terseLabel";"CapitalSumBorrowingArrangements";"bank";"CapitalSumBorrowingArrangements";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank#CapitalSumBorrowingArrangements";"xbrli:item";4;0;0;"bank-tuples:BankOverdraftsSpecification";"1";"3";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Credit";0;0;"";"Hoofdsom van de financiëring.";"";"De hoogte van de lening, exclusief de rente.";""
279;"bank:NominalCreditLimit";4;"         Nominal credit limit";"         Nominale kredietlimiet";"http://www.xbrl.org/2003/role/terseLabel";"NominalCreditLimit";"bank";"NominalCreditLimit";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank#NominalCreditLimit";"xbrli:item";2;0;0;"bank-tuples:BankOverdraftsSpecification";"1";"4";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Credit";0;0;"";"De nominale kredietlimiet per balansdatum van de schuld / verplichting.";"";"De kredietlimiet zoals deze in het contract met de kredietverlener vermeld staat.";""
280;"bank:AdditionalCreditLimit";4;"         Additional credit limit";"         Aanvullende kredietlimiet";"http://www.xbrl.org/2003/role/terseLabel";"AdditionalCreditLimit";"bank";"AdditionalCreditLimit";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank#AdditionalCreditLimit";"xbrli:item";2;0;0;"bank-tuples:BankOverdraftsSpecification";"1";"5";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Credit";0;0;"";"De extra aanvulling op de nominale kredietlimiet (bv een seizoenskrediet) van de schuld / verplichting.";"";"De extra aanvulling op de hoogte van de nominale kredietlimiet (bv een seizoenskrediet) van de schuld / verplichting.";""
281;"bank:RedemptionYearlyPayables";4;"         Redemption yearly payables";"         Aflossing (bedrag p.j.)";"http://www.xbrl.org/2003/role/terseLabel";"RedemptionYearlyPayables";"bank";"RedemptionYearlyPayables";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank#RedemptionYearlyPayables";"xbrli:item";4;0;0;"bank-tuples:BankOverdraftsSpecification";"1";"6";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"None";0;0;"";"Bedrag van aflossing per jaar van de schuld / verplichting.";"";"Bedrag dat in het boekjaar is afgelost op de lopende schuld of verplichting.";""
282;"bank-cd:InterestRatePayablesIndicator";4;"         Interest rate payables indicator";"         Rentepercentage J/N";"http://www.xbrl.org/2003/role/terseLabel";"InterestRatePayablesIndicator";"bank-cd";"InterestRatePayablesIndicator";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-common-data#InterestRatePayablesIndicator";"xbrli:item";4;0;0;"bank-tuples:BankOverdraftsSpecification";"1";"7";"0";"0";"xbrli:booleanItemType";"boolean";"xbrli:booleanItemType";"Boolean";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Indicatie dat sprake is van betaling van rente op de schuld / verplichting J/N.";"";"Rentevoet J/N schuld";""
283;"bank-cd:InterestRateYearlyPayablesPercentage";4;"         Interest rate yearly payables percentage";"         Rentepercentage";"http://www.xbrl.org/2003/role/terseLabel";"InterestRateYearlyPayablesPercentage";"bank-cd";"InterestRateYearlyPayablesPercentage";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-common-data#InterestRateYearlyPayablesPercentage";"xbrli:item";4;0;0;"bank-tuples:BankOverdraftsSpecification";"1";"8";"0";"0";"num:percentItemType";"percent";"xbrli:pureItemType";"Number";"0";"";"";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"Het nominaal rentepercentage per jaar.";"";"Het rentevoet percentage per jaar.";""
284;"bank-cd:FixedMaturityPayablesIndicator";4;"         Fixed maturity payables indicator";"         Vaste looptijd J/N";"http://www.xbrl.org/2003/role/terseLabel";"FixedMaturityPayablesIndicator";"bank-cd";"FixedMaturityPayablesIndicator";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-common-data#FixedMaturityPayablesIndicator";"xbrli:item";4;0;0;"bank-tuples:BankOverdraftsSpecification";"1";"9";"0";"0";"xbrli:booleanItemType";"boolean";"xbrli:booleanItemType";"Boolean";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Indicatie dat de schuld / verplichting een gedefinieerde of onbepaalde looptijd kent (J/N).";"";"Geeft aan dat de schuld / verplichting een gedefinieerde of onbepaalde looptijd kent (J/N).";""
285;"bank-cd:OriginalMaturityInMonthsBorrowingArrangements";4;"         Original maturity in months borrowing arrangements";"         Oorspronkelijke looptijd (in mnd)";"http://www.xbrl.org/2003/role/terseLabel";"OriginalMaturityInMonthsBorrowingArrangements";"bank-cd";"OriginalMaturityInMonthsBorrowingArrangements";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-common-data#OriginalMaturityInMonthsBorrowingArrangements";"xbrli:item";4;0;0;"bank-tuples:BankOverdraftsSpecification";"1";"10";"0";"0";"xbrli:integerItemType";"integer";"xbrli:integerItemType";"Number";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Oorspronkelijke looptijd in maanden van de verplichtingen.";"";"Oorspronkelijke looptijd in maanden van de verplichtingen.";""
286;"bank-cd:SecurityPayables";4;"         Security payables";"         Zekerheid J/N";"http://www.xbrl.org/2003/role/terseLabel";"SecurityPayables";"bank-cd";"SecurityPayables";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-common-data#SecurityPayables";"xbrli:item";4;0;0;"bank-tuples:BankOverdraftsSpecification";"1";"11";"0";"0";"xbrli:booleanItemType";"boolean";"xbrli:booleanItemType";"Boolean";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Zekerheid verschaft (J/N) op de schuld / verplichting.";"";"Zekerheid verschaft (J/N) op de schuld / verplichting.";""
287;"bank-tuples:PayablesOtherPartiesSpecification";3;"      Payables other parties specification";"      Schulden aan overige verbonden maatschappijen";"";"PayablesOtherPartiesSpecification";"bank-tuples";"PayablesOtherPartiesSpecification";"https://www.sbrbanken.nl/BT2016/domein/bank/tuples/bank-tuples#PayablesOtherPartiesSpecification";"xbrli:tuple";1;1;0;;"0";"0";"0";"-1";"";"";"";"Abstract";"0";;;;;;;;;;;;"Other";"None";0;0;"";"De specificatie van de (langlopende en kortlopende) schulden aan overige verbonden maatschappijen.";"";"";""
